,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
3196,0,0,1,0,23,1,1,0,0,0,1,1,1,1,73,1642.75,0,2590,1,0,0,1,0,0,0,1,0,0
3197,0,0,0,0,30,1,0,0,0,0,0,0,0,0,19,578.5,0,3986,0,0,1,0,0,1,0,1,0,0
3198,1,0,0,0,35,1,1,0,0,0,0,0,0,0,26,954.9,0,4419,0,0,1,0,1,0,1,0,0,0
3199,1,0,0,0,1,1,0,0,0,0,0,0,0,1,43,43.85,0,5913,1,0,0,1,0,0,1,0,0,0
3200,1,0,0,0,22,1,0,0,0,0,0,0,0,1,69,1490.4,0,4838,0,1,0,1,0,0,0,0,0,1
3201,1,0,1,0,7,0,0,1,1,1,0,0,0,0,38,280.0,0,3345,1,0,0,0,0,1,0,0,0,1
3202,0,0,0,0,36,0,0,1,1,1,1,0,1,1,53,1901.25,0,2751,1,0,0,0,0,1,0,0,0,1
3203,0,0,1,1,34,1,0,0,0,0,0,0,0,0,20,716.4,0,5099,0,0,1,1,0,0,0,0,0,1
3204,1,0,1,0,72,1,1,1,1,1,0,0,0,0,64,4720.0,0,6330,1,0,0,0,0,1,0,1,0,0
3205,1,0,1,1,36,1,1,0,0,0,0,0,0,0,25,930.95,0,3040,0,0,1,0,0,1,0,1,0,0
3206,0,0,1,1,71,1,1,1,1,1,1,0,0,1,95,6770.85,0,5647,0,1,0,0,1,0,0,1,0,0
3207,0,1,0,0,23,1,1,0,0,1,0,0,0,1,79,1835.3,0,3558,0,1,0,1,0,0,0,0,0,1
3208,1,0,1,0,17,1,0,0,0,1,0,1,1,1,96,1588.25,0,5228,0,1,0,0,1,0,1,0,0,0
3209,1,0,0,0,1,1,0,0,0,1,1,1,1,1,75,75.5,0,2954,1,0,0,1,0,0,0,0,1,0
3210,1,0,1,1,12,1,0,0,0,0,0,0,0,0,19,258.35,0,5104,0,0,1,0,0,1,0,0,0,1
3211,0,0,1,0,72,1,0,0,0,0,0,0,0,0,20,1502.25,0,6302,0,0,1,0,0,1,0,1,0,0
3212,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.2,0,4629,0,0,1,1,0,0,0,0,0,1
3213,1,1,1,0,72,1,1,0,1,0,0,1,1,0,98,6929.4,0,6120,0,1,0,0,0,1,1,0,0,0
3214,1,0,1,1,60,1,1,0,0,0,0,0,0,0,74,4453.3,0,5100,0,1,0,1,0,0,1,0,0,0
3215,0,0,1,0,61,0,0,0,1,1,1,1,0,0,51,3244.4,0,4159,1,0,0,0,0,1,0,1,0,0
3216,0,0,1,0,6,1,0,0,0,0,0,0,0,0,45,323.45,0,4227,1,0,0,1,0,0,0,0,0,1
3217,1,0,1,1,72,1,0,0,0,0,0,0,0,0,20,1401.15,0,5265,0,0,1,0,0,1,1,0,0,0
3218,0,0,0,0,32,1,1,0,1,0,0,0,0,1,54,1739.6,0,4454,1,0,0,1,0,0,0,0,1,0
3219,1,0,1,0,65,1,1,0,1,0,0,0,1,1,90,5931.0,0,6358,0,1,0,1,0,0,0,0,1,0
3220,0,0,1,1,45,0,0,1,0,0,0,1,1,1,50,2333.85,0,3937,1,0,0,1,0,0,1,0,0,0
3221,1,0,0,0,42,1,1,0,0,0,0,0,0,0,25,949.85,0,3756,0,0,1,0,1,0,0,0,1,0
3222,1,0,0,0,8,1,1,0,0,0,0,0,0,1,74,572.45,0,5514,0,1,0,1,0,0,0,0,1,0
3223,1,0,0,1,32,1,0,0,0,0,0,0,0,0,20,696.8,0,3114,0,0,1,0,0,1,0,0,0,1
3224,0,1,1,0,22,1,1,1,1,0,1,0,0,1,63,1381.8,0,2136,1,0,0,1,0,0,0,0,0,1
3225,1,0,0,0,1,1,0,1,0,0,0,0,0,0,47,47.95,0,5092,1,0,0,1,0,0,0,0,1,0
3226,0,0,1,0,1,1,0,0,0,0,0,0,0,1,45,45.0,0,5669,1,0,0,1,0,0,0,0,1,0
3227,1,1,0,0,54,1,1,0,1,0,0,0,1,1,90,4931.8,0,5232,0,1,0,1,0,0,0,0,1,0
3228,0,0,0,0,4,1,1,0,0,0,0,0,0,1,25,116.95,0,3808,0,0,1,0,0,1,0,1,0,0
3229,0,0,1,0,56,1,1,0,0,0,0,0,0,0,24,1261.7,0,5052,0,0,1,0,1,0,0,0,1,0
3230,1,0,0,0,45,1,0,1,0,1,0,1,1,1,75,3273.8,0,2185,1,0,0,1,0,0,0,0,1,0
3231,0,0,1,1,71,1,0,0,0,0,0,0,0,0,19,1415.85,0,5921,0,0,1,0,0,1,0,1,0,0
3232,1,0,1,0,59,1,0,1,1,1,0,1,0,0,66,3958.2,0,6432,1,0,0,0,1,0,0,1,0,0
3233,1,0,0,0,69,0,0,0,1,1,0,0,0,1,35,2492.25,0,4043,1,0,0,0,1,0,1,0,0,0
3234,1,0,0,0,19,1,0,0,0,0,0,0,0,0,18,279.2,0,2916,0,0,1,0,1,0,0,0,0,1
3235,0,0,1,1,55,1,0,0,0,0,0,0,0,0,19,1083.0,0,5366,0,0,1,0,0,1,0,1,0,0
3236,0,0,0,0,38,1,0,0,0,0,0,0,0,0,19,755.5,0,4705,0,0,1,0,1,0,0,0,0,1
3237,0,1,1,0,47,1,1,1,1,1,0,0,0,1,67,3252.0,0,4074,1,0,0,1,0,0,0,1,0,0
3238,1,0,1,1,46,1,0,0,0,0,0,0,0,1,20,936.85,0,3392,0,0,1,0,0,1,0,0,0,1
3239,0,0,1,0,65,1,0,1,0,1,1,0,0,0,58,3857.1,0,5657,1,0,0,0,0,1,0,1,0,0
3240,1,0,1,1,71,1,0,0,0,0,0,0,0,0,19,1378.45,0,5497,0,0,1,0,0,1,0,0,0,1
3241,0,1,0,0,52,0,0,0,1,1,1,1,0,1,50,2566.3,0,5185,1,0,0,1,0,0,0,0,1,0
3242,1,0,1,0,6,1,1,0,0,0,0,0,0,0,25,171.0,0,5161,0,0,1,0,1,0,0,0,0,1
3243,0,1,1,0,26,1,0,0,0,1,0,0,1,0,60,1597.4,0,2502,1,0,0,0,1,0,0,0,0,1
3244,1,1,0,0,48,1,1,0,1,0,0,1,1,1,99,4744.35,0,3061,0,1,0,0,1,0,0,0,1,0
3245,0,0,1,1,64,1,1,1,0,0,1,1,1,1,104,6721.6,0,5133,0,1,0,0,1,0,1,0,0,0
3246,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44,44.05,0,5925,1,0,0,1,0,0,1,0,0,0
3247,1,0,1,1,72,1,1,0,0,0,0,0,0,0,24,1734.65,0,4264,0,0,1,0,0,1,0,1,0,0
3248,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45,45.55,0,3173,1,0,0,1,0,0,0,0,0,1
3249,0,0,1,1,51,1,1,1,1,0,0,0,1,1,93,4539.35,0,5457,0,1,0,1,0,0,0,0,1,0
3250,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19,804.25,0,2902,0,0,1,0,0,1,1,0,0,0
3251,0,0,1,0,72,1,0,1,1,1,0,1,0,1,70,5011.15,0,5176,1,0,0,0,0,1,0,1,0,0
3252,0,0,1,0,43,1,1,1,1,0,1,1,1,0,86,3574.5,0,3110,1,0,0,0,0,1,0,1,0,0
3253,1,0,1,0,72,1,1,1,1,1,1,1,1,1,114,8086.4,0,4965,0,1,0,0,0,1,0,1,0,0
3254,1,0,1,0,47,1,1,0,0,0,0,1,1,1,95,4563.0,0,4977,0,1,0,0,1,0,0,1,0,0
3255,1,0,0,0,72,1,1,1,1,1,1,1,1,0,88,6362.35,0,6468,1,0,0,0,0,1,0,1,0,0
3256,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20,67.1,0,2406,0,0,1,1,0,0,0,1,0,0
3257,1,0,0,0,26,0,0,1,1,0,0,0,1,1,44,1156.55,0,4512,1,0,0,1,0,0,1,0,0,0
3258,1,0,1,1,29,1,0,1,0,0,0,0,1,1,60,1834.15,0,5517,1,0,0,1,0,0,0,0,0,1
3259,1,0,0,0,27,1,0,1,1,0,0,0,0,0,55,1477.65,0,3616,1,0,0,0,1,0,1,0,0,0
3260,1,0,1,1,24,1,0,1,1,0,1,0,1,1,70,1706.45,0,3359,1,0,0,1,0,0,0,1,0,0
3261,1,0,1,0,67,1,0,1,0,1,1,0,0,1,60,3953.7,0,5356,1,0,0,0,0,1,1,0,0,0
3262,0,0,0,0,23,1,0,0,1,1,0,0,0,0,55,1327.85,0,2499,1,0,0,0,1,0,1,0,0,0
3263,1,0,0,0,14,0,0,0,1,0,0,0,0,1,31,419.7,0,3448,1,0,0,1,0,0,0,0,0,1
3264,1,1,0,0,4,0,0,0,1,0,0,1,1,1,50,207.35,0,2104,1,0,0,1,0,0,0,1,0,0
3265,1,0,0,1,16,1,1,1,1,0,0,0,1,1,69,1083.7,0,5172,1,0,0,1,0,0,0,0,1,0
3266,0,0,1,0,46,0,0,0,0,0,0,1,1,1,43,2007.85,0,4818,1,0,0,1,0,0,0,0,1,0
3267,1,0,0,0,68,1,1,1,1,0,1,1,1,1,86,5882.75,0,4280,1,0,0,0,0,1,1,0,0,0
3268,1,0,0,0,38,1,1,1,1,1,1,0,0,0,69,2657.55,0,5858,1,0,0,1,0,0,0,0,1,0
3269,1,0,0,0,17,1,0,0,1,1,0,0,1,1,90,1612.2,0,5687,0,1,0,1,0,0,0,1,0,0
3270,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19,76.65,0,2347,0,0,1,0,0,1,0,0,0,1
3271,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20,260.7,0,4628,0,0,1,0,1,0,0,0,1,0
3272,1,0,1,0,72,1,1,1,1,1,1,1,1,1,90,6441.85,0,4528,1,0,0,0,0,1,0,1,0,0
3273,1,0,0,0,3,1,0,0,0,0,0,1,1,1,92,266.8,0,4345,0,1,0,1,0,0,0,0,1,0
3274,0,0,0,0,41,1,1,0,0,0,0,0,0,1,24,962.25,0,3089,0,0,1,0,1,0,0,0,0,1
3275,1,0,0,0,40,0,0,0,1,0,1,0,0,0,36,1382.9,0,5323,1,0,0,0,1,0,0,1,0,0
3276,0,0,0,0,7,1,0,1,1,0,1,1,1,1,78,571.05,0,3601,1,0,0,1,0,0,0,0,1,0
3277,1,0,0,0,69,1,0,0,0,0,0,0,0,0,19,1399.35,0,4328,0,0,1,0,0,1,0,1,0,0
3278,1,0,1,0,7,1,0,0,0,0,0,0,0,0,20,150.0,0,2874,0,0,1,0,1,0,0,0,0,1
3279,0,0,1,1,5,0,0,0,1,0,0,0,0,1,30,167.2,0,5973,1,0,0,1,0,0,0,0,1,0
3280,0,0,1,1,72,1,1,1,1,1,1,1,0,0,106,7657.4,0,5146,0,1,0,0,0,1,0,1,0,0
3281,1,0,1,0,44,1,0,0,0,0,0,0,0,1,20,865.05,0,3093,0,0,1,0,1,0,1,0,0,0
3282,0,0,0,0,65,1,1,0,1,1,0,1,0,1,95,6153.85,0,6153,0,1,0,0,1,0,0,0,1,0
3283,0,0,0,0,3,1,1,0,0,0,1,1,0,0,64,174.2,0,5277,1,0,0,1,0,0,0,0,1,0
3284,1,0,0,0,24,1,0,0,0,0,1,0,0,1,51,1269.6,0,2515,1,0,0,1,0,0,0,1,0,0
3285,0,1,1,0,72,1,1,1,1,1,1,1,1,0,89,6352.4,0,4627,1,0,0,0,0,1,0,1,0,0
3286,1,0,0,0,24,1,0,1,0,0,1,0,0,0,54,1348.5,0,3407,1,0,0,1,0,0,0,0,1,0
3287,1,0,1,0,22,1,0,0,0,0,0,0,0,1,20,471.55,0,3727,0,0,1,1,0,0,1,0,0,0
3288,1,0,1,0,70,1,1,0,1,1,1,1,1,1,85,5931.75,0,6354,1,0,0,0,0,1,0,1,0,0
3289,1,0,1,1,25,1,1,0,0,0,0,1,0,0,60,1404.65,0,3192,1,0,0,1,0,0,0,0,1,0
3290,1,0,1,1,37,1,0,0,0,0,0,0,0,0,19,726.1,0,2745,0,0,1,0,0,1,1,0,0,0
3291,0,1,1,1,22,1,1,0,0,0,0,1,0,0,85,1961.6,0,2656,0,1,0,1,0,0,1,0,0,0
3292,0,0,1,0,59,1,1,0,0,1,1,1,0,1,72,4194.85,0,6225,1,0,0,0,0,1,1,0,0,0
3293,1,0,1,1,1,1,0,0,0,0,0,0,1,1,81,81.05,0,4396,0,1,0,1,0,0,0,0,1,0
3294,1,0,0,0,3,1,0,0,0,0,0,0,0,1,20,76.95,0,5296,0,0,1,1,0,0,0,0,1,0
3295,0,0,1,0,53,1,1,0,1,1,1,1,1,1,111,5809.75,0,5713,0,1,0,0,1,0,1,0,0,0
3296,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.2,0,3586,0,0,1,1,0,0,0,0,0,1
3297,1,0,0,0,20,1,0,0,0,0,0,0,0,1,19,415.9,0,2860,0,0,1,0,1,0,0,0,0,1
3298,0,0,0,0,51,1,0,0,0,0,0,0,0,1,19,996.95,0,5089,0,0,1,0,1,0,1,0,0,0
3299,0,0,1,0,51,1,0,1,1,0,1,0,0,1,60,3145.15,0,4207,1,0,0,0,1,0,1,0,0,0
3300,0,0,1,1,13,1,0,0,0,0,0,0,0,0,19,265.3,0,2816,0,0,1,0,0,1,0,0,0,1
3301,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.9,0,3901,0,0,1,1,0,0,0,0,0,1
3302,1,0,0,1,1,1,0,0,0,0,0,0,0,1,21,21.05,0,3389,0,0,1,1,0,0,0,0,0,1
3303,1,0,0,0,63,1,1,1,1,1,1,0,0,0,71,4576.3,0,5342,1,0,0,0,1,0,0,0,1,0
3304,1,0,0,0,3,1,0,0,0,0,0,0,1,0,54,189.1,0,2168,1,0,0,1,0,0,0,0,0,1
3305,1,0,0,0,46,1,0,0,0,0,0,0,0,0,19,908.15,0,2776,0,0,1,0,0,1,0,1,0,0
3306,1,0,0,0,1,1,1,0,0,0,0,0,0,1,49,49.8,0,4796,1,0,0,1,0,0,0,1,0,0
3307,0,0,1,1,71,1,0,0,0,0,0,0,0,0,20,1500.95,0,4941,0,0,1,0,0,1,1,0,0,0
3308,1,0,1,1,55,1,1,0,0,1,0,1,0,1,90,5099.15,0,4603,0,1,0,1,0,0,0,1,0,0
3309,0,0,0,0,70,1,1,0,1,1,1,0,0,1,90,6385.95,0,5327,0,1,0,0,1,0,1,0,0,0
3310,1,0,1,1,67,1,1,1,0,0,1,1,1,0,104,6885.75,0,4743,0,1,0,0,0,1,1,0,0,0
3311,1,0,1,0,14,1,0,0,0,1,0,0,0,0,50,668.85,0,4253,1,0,0,1,0,0,0,1,0,0
3312,0,0,1,1,20,1,1,0,0,1,1,0,1,1,95,1916.2,0,3186,0,1,0,1,0,0,1,0,0,0
3313,0,0,1,1,49,1,1,0,0,0,0,1,1,1,95,4613.95,0,6136,0,1,0,1,0,0,1,0,0,0
3314,0,0,0,0,72,1,1,1,1,1,0,1,0,1,101,7261.25,0,5513,0,1,0,0,0,1,1,0,0,0
3315,0,0,1,0,46,1,1,1,0,0,0,0,0,0,53,2459.8,0,3358,1,0,0,1,0,0,0,0,1,0
3316,1,0,0,0,24,1,1,0,1,1,0,0,0,1,84,2048.8,0,2941,0,1,0,1,0,0,1,0,0,0
3317,0,0,1,1,5,0,0,0,1,0,1,0,0,0,34,163.55,0,5100,1,0,0,1,0,0,0,0,1,0
3318,0,0,1,1,33,1,1,0,1,1,1,0,0,0,88,2888.7,0,3648,0,1,0,1,0,0,0,1,0,0
3319,0,0,0,0,42,1,1,1,1,0,0,0,0,1,60,2421.6,0,5988,1,0,0,0,1,0,1,0,0,0
3320,1,0,0,0,23,1,0,1,0,1,0,1,1,1,99,2292.75,0,3515,0,1,0,0,1,0,0,1,0,0
3321,1,0,0,0,8,1,0,0,0,0,0,0,0,0,70,553.4,0,4946,0,1,0,1,0,0,1,0,0,0
3322,1,0,0,0,66,1,0,1,1,0,0,0,0,1,54,3465.7,0,4621,1,0,0,0,1,0,0,0,0,1
3323,1,1,0,0,24,1,1,0,1,0,0,0,0,0,54,1291.3,0,4330,1,0,0,1,0,0,0,1,0,0
3324,0,0,0,0,53,1,0,0,1,1,0,1,1,1,100,5200.8,0,5377,0,1,0,0,1,0,0,0,0,1
3325,0,0,0,0,60,0,0,1,0,1,0,1,1,0,53,3237.05,0,4173,1,0,0,0,0,1,0,0,1,0
3326,0,0,0,0,20,1,0,0,0,0,0,0,0,1,19,433.75,0,5811,0,0,1,0,1,0,0,1,0,0
3327,0,0,1,1,23,1,1,0,0,0,0,0,1,0,85,1868.4,0,3513,0,1,0,1,0,0,0,0,1,0
3328,1,0,1,0,72,1,0,1,0,1,1,1,1,1,80,5728.55,0,4689,1,0,0,0,0,1,0,0,1,0
3329,1,0,0,0,21,1,0,0,0,0,0,0,0,0,19,390.4,0,4562,0,0,1,0,0,1,0,0,0,1
3330,1,1,0,0,31,1,1,0,1,0,0,1,0,1,90,2845.15,0,3493,0,1,0,1,0,0,0,0,1,0
3331,0,0,0,0,57,1,0,0,1,1,1,1,0,0,69,3894.4,0,4487,1,0,0,0,0,1,0,0,0,1
3332,0,0,1,1,45,1,0,0,0,0,0,0,0,1,20,886.4,0,5169,0,0,1,0,0,1,1,0,0,0
3333,1,0,0,0,10,1,1,0,1,1,0,0,1,1,95,1021.55,0,4810,0,1,0,1,0,0,0,0,1,0
3334,1,0,0,1,14,1,0,0,0,0,0,0,0,0,19,268.4,0,5770,0,0,1,1,0,0,0,0,0,1
3335,1,0,1,0,27,1,1,1,0,0,1,1,1,0,80,2204.35,0,4732,1,0,0,0,1,0,0,0,0,1
3336,0,0,1,1,69,1,1,0,1,0,1,0,1,1,93,6398.05,0,5205,0,1,0,0,0,1,1,0,0,0
3337,0,0,1,0,35,0,0,1,0,0,1,1,0,1,46,1662.05,0,4577,1,0,0,0,0,1,0,1,0,0
3338,1,0,1,0,45,1,1,0,1,1,0,1,1,0,78,3600.65,0,2595,1,0,0,0,1,0,0,1,0,0
3339,0,0,0,0,17,1,0,0,1,0,0,1,0,1,83,1329.15,0,5564,0,1,0,1,0,0,0,0,1,0
3340,1,0,0,0,22,1,0,0,0,0,0,0,0,0,19,422.5,0,2203,0,0,1,0,1,0,0,0,0,1
3341,1,0,1,0,67,1,0,1,0,1,1,0,1,0,67,4627.65,0,4792,1,0,0,0,0,1,0,0,0,1
3342,0,0,1,1,67,1,1,0,0,1,1,1,1,1,105,6717.9,0,6383,0,1,0,0,0,1,1,0,0,0
3343,0,1,0,0,9,1,0,0,0,1,0,0,0,0,75,637.4,0,3021,0,1,0,1,0,0,0,1,0,0
3344,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20,117.95,0,5020,0,0,1,1,0,0,0,0,0,1
3345,1,0,0,0,54,0,0,1,0,0,1,1,0,0,45,2460.55,0,5435,1,0,0,0,0,1,0,1,0,0
3346,1,0,1,0,70,1,1,1,1,1,1,1,0,1,79,5731.85,0,5085,1,0,0,0,0,1,1,0,0,0
3347,1,0,1,1,53,1,1,1,0,1,1,1,1,0,85,4616.1,0,5957,1,0,0,1,0,0,0,0,1,0
3348,0,0,0,0,31,1,0,0,0,0,0,0,0,0,20,589.25,0,3086,0,0,1,0,1,0,0,1,0,0
3349,1,0,1,1,13,1,0,0,1,1,1,0,0,0,61,750.1,0,4749,1,0,0,1,0,0,1,0,0,0
3350,0,0,1,1,28,1,1,0,0,0,0,0,0,0,49,1410.25,0,5250,1,0,0,1,0,0,0,0,0,1
3351,1,0,1,0,38,1,0,0,0,0,0,0,0,0,20,743.5,0,3756,0,0,1,0,0,1,1,0,0,0
3352,1,0,1,0,52,1,0,1,1,0,0,1,1,1,75,3865.45,0,5211,1,0,0,0,1,0,0,0,0,1
3353,1,0,1,1,62,1,0,1,1,1,1,1,1,0,108,6825.65,0,5298,0,1,0,0,0,1,0,0,0,1
3354,0,0,0,0,16,1,0,0,1,0,0,0,1,1,86,1340.1,0,3511,0,1,0,1,0,0,0,0,1,0
3355,1,0,0,0,12,1,0,0,0,1,0,1,1,0,95,1184.0,0,5527,0,1,0,0,1,0,0,0,1,0
3356,0,0,1,1,72,1,1,1,1,1,1,1,1,1,116,8477.7,0,4055,0,1,0,0,0,1,1,0,0,0
3357,1,1,0,0,71,1,1,0,1,0,1,1,1,0,105,7382.85,0,4921,0,1,0,0,1,0,1,0,0,0
3358,0,0,1,0,24,1,0,0,0,0,0,0,0,0,20,456.85,0,3573,0,0,1,0,1,0,0,0,0,1
3359,0,0,0,0,15,1,0,0,0,0,0,0,0,0,19,331.6,0,2722,0,0,1,0,0,1,0,0,0,1
3360,1,0,0,1,2,1,1,1,1,0,0,0,0,0,60,134.6,0,3172,1,0,0,1,0,0,1,0,0,0
3361,0,0,1,1,5,0,0,0,0,0,0,0,0,0,25,125.5,0,2071,1,0,0,1,0,0,0,0,0,1
3362,1,0,1,0,41,1,0,1,1,1,0,0,0,1,60,2511.3,0,4565,1,0,0,0,1,0,1,0,0,0
3363,0,0,0,1,43,1,0,1,1,0,0,0,1,1,63,2737.05,0,4205,1,0,0,1,0,0,0,0,1,0
3364,1,1,1,0,1,1,1,0,0,0,0,0,0,0,74,74.3,0,2968,0,1,0,1,0,0,0,0,1,0
3365,0,1,0,0,1,1,0,0,0,0,0,0,0,1,70,70.6,0,2576,0,1,0,1,0,0,0,0,0,1
3366,1,0,1,0,71,1,1,1,1,1,1,1,1,0,90,6404.0,0,5007,1,0,0,0,0,1,1,0,0,0
3367,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19,165.35,0,2600,0,0,1,0,0,1,0,0,0,1
3368,0,1,0,0,28,1,1,0,1,1,1,0,0,0,64,1867.6,0,3820,1,0,0,1,0,0,1,0,0,0
3369,1,1,0,0,16,1,0,0,0,0,0,0,0,0,69,1043.3,0,5610,0,1,0,1,0,0,0,0,1,0
3370,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19,128.6,0,4271,0,0,1,0,1,0,0,0,0,1
3371,0,0,0,0,69,1,1,0,1,1,1,1,1,1,110,7455.45,0,4803,0,1,0,0,0,1,1,0,0,0
3372,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,24.7,0,3065,1,0,0,1,0,0,0,0,0,1
3373,1,0,0,0,3,1,0,1,0,1,0,1,1,1,77,206.15,0,5528,1,0,0,1,0,0,0,0,1,0
3374,0,0,1,0,69,1,1,0,1,1,0,0,0,1,85,5869.4,0,5976,0,1,0,1,0,0,1,0,0,0
3375,0,0,1,0,71,0,0,1,1,1,1,0,0,1,47,3377.8,0,4795,1,0,0,0,0,1,1,0,0,0
3376,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19,1346.2,0,6408,0,0,1,0,0,1,0,0,0,1
3377,0,0,0,0,48,1,1,0,0,1,1,1,1,1,103,4946.05,0,4304,0,1,0,1,0,0,0,0,1,0
3378,1,0,0,0,45,1,1,1,0,1,1,1,1,1,108,4964.7,0,5093,0,1,0,1,0,0,0,1,0,0
3379,1,0,0,0,51,1,1,0,1,0,0,0,0,0,81,4085.75,0,4121,0,1,0,1,0,0,1,0,0,0
3380,1,0,0,0,72,1,1,1,1,1,1,1,1,0,86,6224.8,0,4621,1,0,0,0,0,1,1,0,0,0
3381,1,0,1,1,37,1,1,0,1,1,0,1,0,1,92,3415.25,0,3462,0,1,0,1,0,0,0,0,1,0
3382,1,0,1,0,71,1,1,1,1,1,1,1,1,0,90,6325.25,0,6483,1,0,0,0,0,1,0,0,1,0
3383,0,0,0,0,66,1,1,0,0,0,0,0,0,1,25,1683.6,0,6141,0,0,1,0,0,1,0,1,0,0
3384,1,0,1,0,51,1,0,1,0,0,1,1,1,1,76,3966.3,0,6385,1,0,0,0,1,0,1,0,0,0
3385,0,0,1,0,30,1,0,0,0,0,0,0,0,0,19,608.5,0,5203,0,0,1,0,1,0,1,0,0,0
3386,0,0,0,0,34,1,1,0,0,0,0,1,0,0,85,2896.6,0,3818,0,1,0,1,0,0,0,0,1,0
3387,1,0,1,1,64,1,1,0,0,0,0,0,0,1,24,1514.85,0,6281,0,0,1,0,0,1,0,0,0,1
3388,1,1,1,0,65,1,1,0,1,1,0,1,1,1,103,6792.45,0,6441,0,1,0,0,1,0,1,0,0,0
3389,1,0,0,0,47,1,1,1,1,0,1,1,0,0,100,4669.2,0,2508,0,1,0,1,0,0,0,0,0,1
3390,0,0,1,1,67,1,1,0,1,0,1,1,0,0,94,6302.8,0,4803,0,1,0,0,0,1,0,1,0,0
3391,1,0,0,0,39,1,0,0,0,0,0,0,0,0,19,779.2,0,2607,0,0,1,0,1,0,1,0,0,0
3392,1,0,0,0,14,1,0,0,0,0,0,0,0,0,19,283.75,0,3854,0,0,1,1,0,0,0,0,0,1
3393,1,1,0,0,56,1,1,0,0,1,0,1,1,1,101,5594.0,0,5514,0,1,0,1,0,0,0,0,1,0
3394,0,0,0,0,14,1,0,0,0,0,1,0,1,0,59,772.85,0,5718,1,0,0,0,1,0,0,1,0,0
3395,1,0,1,0,16,1,0,1,1,0,0,0,0,1,55,857.8,0,2464,1,0,0,0,1,0,0,0,0,1
3396,1,0,1,1,70,1,1,1,1,0,0,1,1,1,106,7554.05,0,4583,0,1,0,1,0,0,0,0,1,0
3397,1,1,1,0,72,1,1,1,1,1,0,1,1,1,84,5981.65,0,4671,1,0,0,0,0,1,0,1,0,0
3398,0,0,1,1,23,1,0,0,0,1,0,0,0,1,75,1702.9,0,5903,0,1,0,1,0,0,0,1,0,0
3399,1,0,0,1,21,1,1,0,0,0,0,0,0,0,24,467.15,0,5403,0,0,1,1,0,0,0,0,0,1
3400,0,0,0,0,36,1,1,0,0,1,0,0,0,0,55,1941.5,0,4770,1,0,0,0,1,0,0,0,1,0
3401,0,0,0,0,50,0,0,0,1,1,1,0,0,0,39,1932.75,0,5174,1,0,0,0,0,1,0,1,0,0
3402,0,0,1,1,48,0,0,0,0,0,1,0,0,1,29,1423.05,0,3194,1,0,0,1,0,0,0,1,0,0
3403,0,0,0,1,50,1,0,0,0,0,0,0,0,0,20,970.85,0,4263,0,0,1,0,0,1,0,1,0,0
3404,1,0,1,0,72,1,1,1,1,1,1,0,1,0,79,5810.9,0,4766,1,0,0,0,0,1,0,1,0,0
3405,1,0,0,1,10,1,1,0,0,0,0,0,0,0,24,223.9,0,5212,0,0,1,1,0,0,0,1,0,0
3406,0,0,0,0,18,1,0,0,0,0,0,0,0,0,19,391.7,0,4333,0,0,1,1,0,0,0,0,0,1
3407,1,0,0,0,9,1,0,0,0,1,0,1,1,1,94,811.65,0,3475,0,1,0,1,0,0,0,0,1,0
3408,1,0,0,0,2,1,1,1,0,0,0,0,1,0,90,174.75,0,4766,0,1,0,1,0,0,0,0,0,1
3409,0,0,1,0,40,1,1,0,0,0,1,0,0,1,78,3126.85,0,5257,0,1,0,1,0,0,0,1,0,0
3410,1,0,1,0,69,1,1,0,0,1,0,1,1,0,99,6841.45,0,4237,0,1,0,0,1,0,1,0,0,0
3411,1,0,0,1,18,1,1,0,0,1,0,0,0,1,80,1406.65,0,5334,0,1,0,1,0,0,0,1,0,0
3412,1,1,1,0,11,1,0,0,0,0,0,0,0,1,70,834.7,0,2848,0,1,0,1,0,0,0,0,1,0
3413,1,0,1,0,55,1,0,1,0,0,0,0,1,0,59,3157.0,0,5712,1,0,0,0,1,0,0,1,0,0
3414,1,0,1,0,33,1,1,0,1,1,0,0,1,1,93,3092.0,0,3348,0,1,0,1,0,0,0,0,1,0
